Account;Area;Kontakt;Kontakt 2;Latitude;Longitude;Segment;Licznik
51701;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.1484931;23.2012634;1;1
51702;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.84609;23.0218;4;1
51727;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.406250357486904;21.934517590532916;2;1
51737;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.87059685550232;22.848052173465714;3;1
51744;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.90871;22.809314999999998;1;1
51747;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.30315760090358;22.02027773426346;3;1
51748;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.48912620377173;22.7370085927268;4;1
51749;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.44521280574428;23.090758784357256;4;1
51750;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.635555;23.404850000000003;2;1
51774;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.889647409789646;22.804646818291673;3;1
51777;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.18067;22.07944;4;1
51786;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.55564;23.54533;4;1
51790;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.56588;22.97391;4;1
51792;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.67233;22.75605;3;1
51833;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.15533020450098;22.666189085366668;4;1
51834;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.50566;22.64959;3;1
51851;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.13051190293527;23.091255120828585;2;1
52062;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.426604;22.860447;2;1
52063;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.429201;22.870566;2;1
52074;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1532069;23.114089;1;1
52137;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.407926;23.498702;1;1
52161;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;53.018683;23.00012;4;1
52163;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.0041989;23.9053349;2;1
52164;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.970963;23.712717;2;1
52173;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.0166;23.42946;2;1
52199;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.40563599999999;22.808206;4;1
52200;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;52.79576669999999;22.3141785;2;1
52209;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.9133954;23.5195875;2;1
52210;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.74514;23.58165;2;1
52231;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;54.1160338;23.2045335;3;1
52246;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.8640744;23.4395212;2;1
52290;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.179075;22.621961;1;1
52307;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.20557;22.91045;4;1
52320;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.4578859;21.875241;4;1
52363;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.0796729;22.9251382;2;1
52372;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.9802899;23.1870949;2;1
52399;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.18068058494694;23.186953613684082;4;1
52406;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.097471;22.9280978;2;1
52437;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.130759;23.234662;4;1
52519;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.0429;23.37303;3;1
52530;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.941620031892725;23.313294401848275;2;1
52532;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.9049875;22.8594582;2;1
52587;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.16996;23.05824;4;1
52677;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.64624152809413;22.575306456055095;2;1
52688;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;52.9710316;22.8461279;2;1
52689;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;52.986109;22.8855289;1;1
52706;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.1631018;22.0666026;4;1
52760;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.84824;23.55428;4;1
52836;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.03703703712154;23.089068519416408;4;1
52970;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.7053818646679;23.3311162663236;2;1
52974;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.36682;21.97128;3;1
53096;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.39665571515594;23.52255086745889;3;1
53125;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.29001299999999;22.2990851;3;1
53215;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.49141299999999;22.729561;1;1
53216;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;52.7969571;22.3309318;2;1
53270;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.18356703103898;22.05145256065032;2;1
53313;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.84007;22.9499;1;1
53421;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.09314087923009;23.20886316382515;3;1
53447;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.091439170617896;22.940637141659323;3;1
53526;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.16047829999999;23.1519186;3;1
53535;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.68611887870234;22.488897217686397;4;1
53708;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.0893489;22.7258867;1;1
53720;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.837537;23.002998;2;1
53734;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.64307764211932;22.457347688398702;3;1
53735;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.1396109;22.98548;3;1
53798;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.428149;22.4833669;4;1
53829;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.09134;22.47182;4;1
53878;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.124027;22.9181041;4;1
53972;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.19574;22.88498;1;1
53973;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.18493;22.81424;1;1
53974;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.307630487907964;22.809907324271855;2;1
53998;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.1491656;22.1135546;3;1
54030;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.42117;23.17222;3;1
54040;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.84773000000001;22.97709;3;1
54133;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.79883521999782;22.32395692074973;2;1
54185;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.93897;23.45106;3;1
54219;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.1745338;22.0918837;3;1
54303;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.732623;23.403144;4;1
54311;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.208148335043724;22.784439401628156;1;1
54359;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.20634542687381;22.769019703824256;1;1
54361;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.09834733530778;22.932087513199946;2;1
54398;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.15887153720929;22.06580035354758;2;1
54402;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.16289;22.07019;3;1
54584;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.74182409888383;22.74826715418179;4;1
54604;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.0328196;22.9671699;3;1
54627;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.11108;22.71753;2;1
54634;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.427598;22.864709;2;1
54678;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.9896739;22.7811401;2;1
54823;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.535059446734564;23.074135716308408;2;1
54832;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.17634119719039;22.06287501162035;1;1
54838;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;#;#;3;1
54934;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.64675;22.62269;3;1
54974;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.94291445507078;23.312389010598164;2;1
54983;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.1790018211962;22.076010216977156;4;1
55012;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.41224;22.66303;4;1
55013;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.44441;23.09032;3;1
55020;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.29644;21.72299;4;1
55038;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.7052209;23.332109;2;1
55072;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.252142745295096;23.18274336650251;2;1
55151;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.13625;22.73258;4;1
55174;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.4141629934719;21.93722266689318;1;1
55190;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.85685;23.198075;2;1
55203;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.38683200339418;22.92800966530013;1;1
55295;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.27232;22.08022;2;1
55308;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.40567799999999;23.506541;3;1
55309;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.396591;23.527631;2;1
55313;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.851487;22.9752279;4;1
55386;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.175866;23.085576;4;1
55451;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.318294505344696;22.921798734898612;4;1
55469;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.802206;22.8962581;4;1
55492;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.17328180542843;22.05294987935801;2;1
55591;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;53.1247719;23.0129175;1;1
55659;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.56394;22.91684;3;1
55812;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.9739148667232;22.75596743306249;3;1
55909;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;53.159029;23.544539;4;1
55925;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.20335430076167;23.33416097138162;4;1
55985;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.8122819;23.5381231;3;1
55999;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.735848;23.395334;4;1
56022;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.5631;22.91913;3;1
56026;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.2635853;23.589794;1;1
56070;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;54.1157012;23.2040079;4;1
56118;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.16336044820734;22.0740851423731;4;1
56167;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.17596;22.0394;4;1
56211;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.845638451795914;22.997618093778545;1;1
56469;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.163461990007036;22.07916549965212;1;1
56507;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.28645299999999;22.3016961;2;1
56542;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.51946;22.31641;2;1
56655;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.9334788;22.7918041;2;1
56705;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;52.9173906;22.6484595;1;1
56709;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.444913;23.091987;2;1
56710;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.12709;23.23206;4;1
56739;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.32185174237966;23.183499392669837;1;1
56759;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.46616;22.91258;4;1
56780;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.772822;22.821112;1;1
56853;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.12565626401206;23.24018061061463;4;1
56932;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.094793;22.6518551;4;1
56965;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.11557;23.20445;2;1
56984;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.05776;23.17439;2;1
56989;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.04176;23.25318;3;1
56994;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;52.745615;22.8387901;1;1
56998;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.10589609110745;23.34479035262171;1;1
57011;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.04024;23.3549;1;1
57063;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.141478;23.169057;1;1
57083;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.3296807;23.0460461;3;1
57088;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.7301;22.6847;1;1
57099;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1304169;23.183916;2;1
57101;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1240801;23.1515648;1;1
57104;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;52.8707161;22.5449166;2;1
57105;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.148390447102564;23.218544562051623;2;1
57116;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;52.691089;22.498421;3;1
57118;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.704365;23.332667;2;1
57181;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.1079669;22.919464;1;1
57221;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.573013;23.1057;2;1
57230;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.62548;23.22222;3;1
57311;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.5473965;22.9001212;1;1
57333;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.8545;22.57618;1;1
57364;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1171543;23.1792816;1;1
57391;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.17707;22.63116;4;1
57417;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.87059685550232;22.848052173465714;2;1
57468;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.188192;23.267937;1;1
57472;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.730472;23.408968;1;1
57487;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.08457;22.44295;4;1
57507;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.652307;23.3555169;3;1
57785;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.02243479995433;22.374426203022637;3;1
57852;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.2010109;22.3839253;2;1
57871;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.49406;23.3462;1;1
57913;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.17918234597921;22.054246144238146;3;1
57917;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.19558139999999;22.0946822;3;1
57950;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.40523787626578;22.790308299412402;3;1
57979;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.25706;22.76534;1;1
58034;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.1615291;22.7458361;1;1
58066;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.85602;23.24938;4;1
58209;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.1799671;22.6207827;1;1
58218;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.58644;22.75811;3;1
58219;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.298233085721684;23.65326615196667;2;1
58265;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.75727389999999;23.5850699;2;1
58270;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.98243877565149;23.088009518379423;3;1
58324;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.8486309;22.7850779;4;1
58343;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;53.0948552;23.670803;1;1
58363;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.955533;23.138591;3;1
58392;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.40276;23.16677;3;1
58402;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.133564;23.1273075;2;1
58437;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.42485;22.3404;1;1
58448;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.06884;22.7927;2;1
58509;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.8585793;23.0052762;4;1
58545;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.411334;21.9379481;2;1
58570;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.91857;23.08397;1;1
58601;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.1061178;23.2713358;1;1
58602;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.21443;23.21265;1;1
58604;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.84865;22.892094999999998;4;1
58605;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;52.916929;22.510714;4;1
58708;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;52.91516499999999;22.5125059;3;1
58711;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.00324;22.90858;4;1
58752;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.0882036;22.9220474;3;1
58823;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.40603;23.27084;2;1
58830;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;52.91675661533797;22.5273212555383;3;1
58922;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.47935;22.9466;3;1
59175;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.308222;22.023969;2;1
59195;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;53.0512787;23.109618;4;1
59197;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;52.79341728642455;22.316263045041225;4;1
59469;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.3951036795702;23.03785201527399;4;1
59508;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.152;22.98607;3;1
59514;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.05422;22.9316;3;1
59521;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.773181;23.589534;4;1
59525;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.125316;23.0960471;2;1
59529;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.131504;23.147957;2;1
59538;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.16321838035763;22.035943705887494;2;1
59541;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.11888;23.07529;3;1
59548;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.151412;23.114645;1;1
59554;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;53.134873997469896;23.13571753519751;1;1
59565;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.16769314875303;23.217519449272096;4;1
59569;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.1370389;23.1694299;4;1
59572;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.12170745190949;23.142148933676772;1;1
59575;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.1225826;22.9412443;3;1
59628;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.1342609;23.2112795;3;1
59707;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.5652013;22.9056677;2;1
59708;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.51349;23.34709;1;1
59709;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.7621149;23.172773;4;1
59710;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.4249896;22.8615329;2;1
59716;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.14778248854919;23.108752049673186;2;1
59717;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.13394290000001;23.1480761;1;1
59719;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.0376;21.9547;2;1
59721;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.20630479822121;23.337966608874137;4;1
59753;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.22742100433273;21.879122693434592;2;1
59767;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.139460641410224;23.155981523363828;2;1
59775;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.12692;23.07772;2;1
59807;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.73233810000001;23.4024962;1;1
59901;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.09999999999999;22.936613;1;1
59907;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.424922;22.8655008;1;1
59911;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;53.130643;23.085513;2;1
59912;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.648624;23.442848;3;1
59933;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.734353;23.5964899;4;1
59950;OBSZAR 1;KONTAKT 3;KONTAKT BRAK;53.138223;23.1247698;3;1
59979;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;53.1518022;23.0885616;3;1
59980;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.84007;22.9499;2;1
59981;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.83854844996793;22.969309622836654;3;1
59986;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.1433408;23.1550001;1;1
60005;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.99992899999999;23.0757939;2;1
60026;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.15196659999999;23.0823294;1;1
60028;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.140738021049074;23.133924658991244;2;1
60050;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.1185606;22.932494;4;1
60079;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.766986;23.188618;3;1
60119;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.530051106562766;19.77030136955626;2;1
60232;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.14778248854919;23.108752049673186;3;1
60234;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.12235547656505;23.142916393076312;1;1
60244;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;53.149989;23.081865;2;1
60249;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.7736272;23.1990327;2;1
60250;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.737323;23.5846109;2;1
60264;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.147346;23.1087737;3;1
60286;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.22356;21.87962;1;1
60289;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.14595;23.1504;1;1
60292;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.78904;23.52351;1;1
60295;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.1183999;23.186796;2;1
60303;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.14275439999999;23.2206414;3;1
60304;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;53.01487;23.33643;4;1
60309;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.29788;23.22437;2;1
60310;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.10166281803175;22.928073778390356;4;1
60311;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.20582;23.20716;4;1
60332;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;54.06614053037675;22.9252855302207;1;1
60456;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;53.037778;23.606158;3;1
60457;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.1545305;23.1931688;3;1
60459;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;52.9710316;22.8461279;3;1
60469;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.2074155;22.7733821;2;1
60488;OBSZAR 1;KONTAKT 4;KONTAKT BRAK;53.14423300000001;23.1906822;1;1
60489;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.407429;23.496062;3;1
60493;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.09948989999999;22.9286022;1;1
60511;OBSZAR 1;KONTAKT 7;KONTAKT BRAK;52.733368;23.591347;2;1
60514;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;53.1356627;23.1652415;1;1
60515;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.8486309;22.7850779;4;1
60516;OBSZAR 1;KONTAKT 8;KONTAKT BRAK;53.9333114;22.978807;2;1
60517;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.83003129999999;22.8745317;1;1
60579;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.122695;22.930391;1;1
60581;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.1036086;22.9250959;4;1
60582;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.1088388;22.9539083;1;1
60583;OBSZAR 1;KONTAKT 6;KONTAKT BRAK;54.099324;22.935694;3;1
60591;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.176388678873835;23.261535640741677;4;1
60664;OBSZAR 1;KONTAKT 5;KONTAKT BRAK;53.1596156;22.0646591;2;1
60789;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.12190041946964;23.203838785987372;1;1
60814;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;52.97006325840692;22.24450050224441;4;1
60935;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.13460928618887;23.15826180648937;1;1
60987;OBSZAR 1;KONTAKT BRAK;KONTAKT BRAK;53.17751965066584;22.056771392271926;4;1
61053;OBSZAR 1;KONTAKT 2;KONTAKT BRAK;53.12054089999999;23.099764;2;1
